click_time,ip,app,device,os,channel,is_fraud,is_attributed,attributed_time
2017-11-12 20:47:34,11030,2,1,26,113,0,0,
2017-11-12 00:40:27,10883,21,4,22,111,0,0,
2017-11-07 12:33:16,10780,12,5,13,233,0,0,
2017-11-08 03:36:00,10580,24,5,24,134,0,0,
2017-11-09 14:15:26,10241,21,1,24,121,0,0,
2017-11-12 23:05:17,10519,9,5,24,145,0,1,2017-11-13 00:16:17
2017-11-12 07:31:30,11141,18,2,22,303,0,0,
2017-11-07 20:10:06,10815,3,1,19,255,0,0,
2017-11-06 01:26:51,11127,24,1,17,233,0,0,
2017-11-10 05:15:05,10891,2,1,20,121,0,0,
2017-11-07 23:51:40,10820,24,5,20,111,1,0,
2017-11-11 20:51:44,11061,9,2,9,303,0,1,2017-11-11 21:22:44
2017-11-10 00:25:42,10000,3,1,20,233,0,0,
2017-11-12 15:10:22,10140,2,5,20,303,0,1,2017-11-12 15:35:22
2017-11-07 23:47:26,10931,15,5,9,134,0,0,
2017-11-06 07:33:24,10696,2,5,20,303,0,0,
2017-11-07 07:44:16,10939,18,5,9,255,0,0,
2017-11-12 02:16:00,10470,12,4,22,303,0,0,
2017-11-09 13:42:22,10817,12,1,17,255,0,1,2017-11-09 15:10:22
2017-11-09 00:28:13,10389,18,2,19,121,0,0,
2017-11-11 14:31:39,10729,3,1,13,112,0,0,
2017-11-12 12:52:55,10987,12,5,22,255,0,0,
2017-11-06 14:47:33,11046,9,4,19,113,0,0,
2017-11-07 08:52:44,11029,12,4,17,255,0,1,2017-11-07 10:19:44
2017-11-10 02:44:39,10431,15,5,13,145,0,0,
2017-11-08 02:13:31,10551,18,5,22,145,0,0,
2017-11-06 09:49:43,10747,15,3,26,113,1,0,
2017-11-06 02:33:30,10552,6,5,24,233,1,0,
2017-11-09 09:55:16,11023,3,5,22,255,0,0,
2017-11-07 02:17:21,10334,1,2,20,255,0,0,
2017-11-09 23:52:55,10527,12,1,24,112,0,0,
2017-11-11 19:23:31,11102,3,3,22,145,0,1,2017-11-11 20:42:31
2017-11-10 19:11:40,10586,18,2,17,145,0,0,
2017-11-09 14:31:41,10162,3,3,19,145,0,0,
2017-11-07 21:41:11,10555,18,3,26,233,0,1,2017-11-07 22:14:11
2017-11-06 08:04:35,10163,6,2,24,112,0,0,
2017-11-10 10:27:19,10170,2,3,17,112,0,0,
2017-11-06 09:35:42,10258,3,5,17,111,0,0,
2017-11-12 03:15:11,10956,21,3,26,113,0,0,
2017-11-11 11:31:34,11155,15,5,20,145,0,0,
2017-11-06 00:01:33,10844,9,2,20,111,0,0,
2017-11-09 09:48:00,10960,21,1,26,255,0,0,
2017-11-12 09:04:27,10014,21,3,19,233,0,0,
2017-11-10 19:17:40,10798,15,2,20,112,0,0,
2017-11-08 03:20:54,10556,9,5,20,233,0,1,2017-11-08 04:19:54
2017-11-09 15:33:01,10927,9,5,26,121,0,1,2017-11-09 15:47:01
2017-11-08 15:34:05,10577,9,2,26,111,0,0,
2017-11-09 18:10:05,10638,18,3,26,111,0,1,2017-11-09 19:01:05
2017-11-08 20:17:53,10146,21,4,17,121,0,0,
2017-11-11 05:50:47,10788,18,2,9,121,0,0,
2017-11-06 11:31:47,10968,15,3,22,113,0,0,
2017-11-07 06:50:15,10611,6,3,9,121,0,1,2017-11-07 07:26:15
2017-11-06 11:28:37,11197,2,4,19,111,0,0,
2017-11-07 00:57:43,10760,2,2,17,255,0,0,
2017-11-07 05:19:08,10122,1,3,17,303,0,0,
2017-11-10 01:48:46,10711,18,2,9,233,0,0,
2017-11-12 10:44:11,10896,21,3,26,121,0,0,
2017-11-09 08:44:52,11135,3,1,17,255,0,1,2017-11-09 10:06:52
2017-11-08 17:12:20,11036,15,2,9,145,0,0,
2017-11-07 18:05:39,10793,6,5,26,303,0,0,
2017-11-08 00:46:55,10197,21,1,9,113,0,1,2017-11-08 00:51:55
2017-11-10 04:02:14,11169,15,4,20,111,0,0,
2017-11-10 02:33:35,10427,18,1,26,111,0,0,
2017-11-09 10:59:04,10119,24,3,9,112,0,1,2017-11-09 11:29:04
2017-11-08 19:55:36,11088,15,2,19,303,0,0,
2017-11-10 20:37:56,10850,2,5,22,255,0,0,
2017-11-09 14:03:35,11033,12,2,26,145,0,0,
2017-11-08 10:24:24,10881,12,5,19,303,0,0,
2017-11-09 05:40:38,10926,18,4,9,111,0,0,
2017-11-06 05:55:44,10013,9,2,19,145,0,0,
2017-11-11 05:42:22,11168,24,2,13,111,0,0,
2017-11-12 11:46:25,10511,6,3,20,112,0,1,2017-11-12 12:28:25
2017-11-06 10:12:46,10988,3,4,13,134,0,0,
2017-11-08 13:54:47,10684,12,4,24,112,0,1,2017-11-08 15:15:47
2017-11-12 03:26:36,10783,1,3,9,145,0,1,2017-11-12 03:33:36
2017-11-10 21:56:18,10804,18,5,13,121,0,0,
2017-11-06 23:13:25,10974,24,1,24,134,0,1,2017-11-06 23:31:25
2017-11-12 12:00:12,10984,21,2,26,233,0,0,
2017-11-12 13:17:05,10496,2,3,24,145,0,0,
2017-11-07 22:13:22,10390,12,3,9,134,0,0,
2017-11-10 06:04:09,10298,18,1,19,121,0,1,2017-11-10 06:11:09
2017-11-09 21:44:44,10497,24,2,20,111,0,0,
2017-11-12 05:12:33,10679,6,5,19,121,0,0,
2017-11-07 22:30:03,10289,1,4,9,134,0,0,
2017-11-09 02:05:42,10108,18,1,13,233,0,0,
2017-11-11 18:51:45,10039,9,4,19,233,0,0,
2017-11-11 05:03:35,11088,2,2,19,303,1,0,
2017-11-10 11:25:47,10506,21,3,22,255,0,0,
2017-11-08 22:21:56,10619,6,5,20,111,0,0,
2017-11-10 11:16:42,11136,9,2,17,145,0,0,
2017-11-09 13:18:58,10465,15,2,17,233,0,1,2017-11-09 14:42:58
2017-11-09 12:22:44,10283,24,5,19,113,0,1,2017-11-09 12:41:44
2017-11-12 01:32:46,11156,3,3,13,303,0,0,
2017-11-11 00:58:47,10060,12,4,24,134,0,0,
2017-11-08 02:26:01,10560,3,2,13,113,0,0,
2017-11-06 07:07:22,11161,24,2,19,121,0,1,2017-11-06 08:25:22
2017-11-11 09:23:08,10960,12,2,24,255,0,0,
2017-11-08 07:51:04,10030,9,4,19,121,0,0,
2017-11-10 14:33:49,11003,12,4,19,233,0,0,
2017-11-07 05:51:28,10640,15,5,9,303,0,0,
2017-11-12 08:17:24,10503,21,5,24,111,0,1,2017-11-12 08:55:24
2017-11-07 21:27:27,10900,15,3,20,255,0,0,
2017-11-07 06:54:11,10291,18,4,13,303,0,0,
2017-11-06 06:48:11,10277,15,4,22,255,0,0,
2017-11-07 09:44:05,10931,2,3,22,113,0,0,
2017-11-12 06:16:24,11072,15,5,17,233,0,0,
2017-11-10 18:34:19,10307,3,2,17,111,0,0,
2017-11-08 21:06:00,10370,2,2,19,111,0,0,
2017-11-12 16:47:42,10011,24,4,19,121,0,1,2017-11-12 18:04:42
2017-11-06 02:31:03,10013,6,5,20,303,1,0,
2017-11-06 23:56:03,10066,24,5,20,145,0,1,2017-11-07 00:33:03
2017-11-06 09:47:05,11172,21,2,26,145,0,0,
2017-11-11 08:33:08,10138,15,5,13,134,0,0,
2017-11-07 05:50:36,10847,21,2,19,111,0,0,
2017-11-08 22:54:33,10990,24,3,24,145,0,0,
2017-11-08 01:07:56,11152,18,5,26,255,0,0,
2017-11-08 08:36:51,10003,2,1,26,112,0,1,2017-11-08 09:21:51
2017-11-08 21:28:50,11147,6,1,19,134,0,0,
2017-11-12 11:21:39,10012,2,3,22,233,0,1,2017-11-12 12:05:39
2017-11-07 18:25:40,10981,18,1,17,255,0,0,
2017-11-12 07:36:34,10947,15,1,20,145,0,0,
2017-11-09 20:36:24,10724,2,2,20,111,0,0,
2017-11-09 13:52:45,10797,3,5,13,134,0,0,
2017-11-11 23:23:19,10486,12,4,20,121,0,1,2017-11-11 23:49:19
2017-11-06 05:48:59,10189,18,5,9,255,0,0,
2017-11-06 09:58:29,10670,3,1,17,121,0,1,2017-11-06 10:38:29
2017-11-06 12:35:06,10090,24,1,22,255,0,0,
2017-11-06 09:05:20,11182,9,2,22,121,0,0,
2017-11-11 20:22:06,10322,9,1,9,303,0,0,
2017-11-06 19:27:19,10289,9,5,19,113,0,0,
2017-11-10 08:44:03,10266,1,4,9,112,0,0,
2017-11-08 06:06:45,10913,24,3,20,145,0,1,2017-11-08 07:06:45
2017-11-11 04:24:19,11162,3,1,26,112,0,0,
2017-11-10 11:03:11,10474,6,2,20,145,0,0,
2017-11-11 09:47:07,10665,18,4,9,112,0,1,2017-11-11 10:32:07
2017-11-07 05:12:20,11176,3,5,13,233,1,0,
2017-11-08 17:08:39,10618,21,4,24,233,0,0,
2017-11-12 10:53:50,10135,12,2,24,233,0,1,2017-11-12 12:19:50
2017-11-09 16:50:35,10159,24,4,13,255,0,0,
2017-11-09 17:24:31,10831,2,5,13,233,1,0,
2017-11-07 16:44:28,10445,3,5,9,113,0,0,
2017-11-10 22:42:45,10400,6,3,20,134,0,1,2017-11-10 22:44:45
2017-11-10 04:49:57,11045,15,2,20,111,0,0,
2017-11-10 21:53:25,10735,2,3,9,121,0,0,
2017-11-07 13:58:12,10891,21,2,17,255,0,0,
2017-11-06 03:10:04,10854,3,3,17,113,0,0,
2017-11-11 04:31:57,10894,3,1,17,233,0,0,
2017-11-11 02:53:24,10368,18,5,24,303,0,0,
2017-11-12 05:08:36,11183,18,2,20,233,0,0,
2017-11-07 14:47:46,10754,2,5,26,112,0,0,
2017-11-12 22:35:05,10572,18,5,13,303,0,0,
2017-11-09 21:48:34,10159,21,5,20,111,0,0,
2017-11-09 08:27:18,10960,24,3,24,145,0,0,
2017-11-12 13:52:10,10622,24,3,9,255,0,0,
2017-11-11 18:03:04,10055,9,4,13,113,0,1,2017-11-11 18:39:04
2017-11-12 17:35:42,10563,9,1,13,113,0,0,
2017-11-06 23:02:09,10483,18,2,9,145,0,0,
2017-11-08 09:34:36,10845,15,2,26,113,0,0,
2017-11-11 10:02:19,10237,1,2,26,233,0,0,
2017-11-07 15:38:33,10478,15,4,26,134,1,0,
2017-11-12 01:04:54,10919,15,3,9,112,0,0,
2017-11-12 15:31:25,10686,9,3,13,134,0,0,
2017-11-12 05:32:00,10399,21,3,17,145,0,1,2017-11-12 05:45:00
2017-11-09 05:21:16,11075,2,4,22,121,0,1,2017-11-09 06:38:16
2017-11-12 21:07:08,10444,24,1,13,112,0,0,
2017-11-11 07:30:42,10378,2,2,20,134,0,0,
2017-11-06 20:12:17,10566,15,3,20,113,0,0,
2017-11-06 18:57:31,10123,9,3,17,255,0,0,
2017-11-12 23:39:41,11007,2,2,24,121,0,0,
2017-11-06 05:07:57,10071,2,1,20,255,0,1,2017-11-06 05:12:57
2017-11-12 12:54:00,10799,9,2,22,233,0,0,
2017-11-10 08:58:44,10893,15,1,19,111,0,0,
2017-11-07 00:45:54,10735,12,3,24,111,1,0,
2017-11-06 10:44:24,10941,9,2,17,303,0,0,
2017-11-08 03:44:08,10218,12,4,13,255,1,0,
2017-11-09 12:01:31,10488,18,4,13,303,0,0,
2017-11-06 11:41:25,10033,1,3,9,145,0,0,
2017-11-06 10:04:47,10938,21,2,19,112,0,0,
2017-11-06 13:38:52,10093,6,2,9,113,0,1,2017-11-06 14:54:52
2017-11-06 17:13:51,10130,2,1,26,121,0,0,
2017-11-08 10:13:48,10823,12,1,17,145,0,1,2017-11-08 10:49:48
2017-11-07 21:03:28,10289,15,2,22,303,0,1,2017-11-07 22:24:28
2017-11-06 01:44:00,10770,3,1,26,112,0,0,
2017-11-07 15:04:40,10581,15,4,17,121,0,1,2017-11-07 15:27:40
2017-11-09 10:14:22,10077,24,2,26,112,0,1,2017-11-09 11:22:22
2017-11-08 08:49:17,10195,24,3,19,255,1,0,
2017-11-06 11:46:03,10305,18,4,17,113,0,0,
2017-11-06 14:19:59,10684,24,4,9,112,0,1,2017-11-06 15:25:59
2017-11-10 18:25:12,10237,2,2,26,145,0,1,2017-11-10 18:40:12
2017-11-08 06:36:24,10667,6,1,19,233,1,0,
2017-11-08 11:01:59,11198,18,1,24,113,0,0,
2017-11-09 19:43:08,10937,6,3,20,121,0,0,
2017-11-09 21:49:14,10227,18,4,24,113,0,0,
2017-11-10 16:25:54,10348,24,5,19,112,0,1,2017-11-10 17:26:54
2017-11-08 19:40:20,10947,9,1,24,121,0,0,
2017-11-06 10:56:30,10305,24,1,24,111,0,0,
2017-11-08 17:40:05,10807,18,1,26,255,1,0,
2017-11-08 17:16:41,10832,6,2,22,134,1,0,
2017-11-11 06:38:49,10624,3,4,9,255,0,1,2017-11-11 07:26:49
2017-11-12 00:58:02,10950,1,1,24,145,0,0,
2017-11-06 14:58:32,11110,24,2,13,145,0,0,
2017-11-10 03:49:23,10227,15,3,26,111,0,1,2017-11-10 04:16:23
2017-11-12 14:24:55,10283,12,2,13,255,0,0,
2017-11-10 19:29:17,10461,12,3,20,303,0,0,
2017-11-12 01:30:57,11026,21,1,26,303,0,0,
2017-11-10 10:40:57,10134,6,4,13,112,0,1,2017-11-10 11:02:57
2017-11-08 07:46:33,10565,2,2,26,113,1,0,
2017-11-10 18:43:28,10853,21,2,26,145,1,0,
2017-11-09 19:43:26,10387,2,1,19,303,0,0,
2017-11-09 11:02:36,10995,24,5,26,255,0,1,2017-11-09 11:36:36
2017-11-07 16:30:22,10464,18,3,20,111,0,0,
2017-11-07 17:54:10,10329,21,3,17,113,1,0,
2017-11-10 04:56:11,10648,24,2,26,134,0,0,
2017-11-07 20:23:07,10704,3,3,26,303,0,0,
2017-11-12 05:08:32,10297,18,3,17,111,0,0,
2017-11-07 06:40:46,10593,24,2,26,145,1,0,
2017-11-08 12:10:28,11128,2,3,9,233,0,0,
2017-11-08 05:26:01,10399,24,5,19,134,0,0,
2017-11-09 14:46:32,10178,21,4,19,255,0,0,
2017-11-06 03:19:18,10302,15,3,24,145,0,0,
2017-11-11 00:49:18,11148,2,2,26,233,0,0,
2017-11-08 08:44:19,10848,3,5,13,113,0,0,
2017-11-10 15:48:40,10135,24,4,13,111,0,0,
2017-11-09 07:02:35,11163,3,2,17,233,0,0,
2017-11-06 07:19:50,11198,9,4,26,121,0,0,
2017-11-11 14:19:58,10967,2,3,24,113,0,1,2017-11-11 14:55:58
2017-11-12 10:26:27,11009,2,5,22,255,0,0,
2017-11-07 20:28:37,10244,12,5,9,134,0,0,
2017-11-10 02:37:26,10277,12,2,9,134,0,1,2017-11-10 03:15:26
2017-11-07 01:48:38,11084,2,5,19,113,0,0,
2017-11-12 14:23:22,10616,9,3,13,303,1,0,
2017-11-09 20:55:58,11061,9,3,26,233,1,0,
2017-11-12 23:30:44,10316,21,2,19,303,0,0,
2017-11-07 07:49:52,11128,2,4,26,112,0,0,
2017-11-09 11:11:01,10742,3,4,22,113,0,1,2017-11-09 12:40:01
2017-11-07 11:33:05,10291,6,3,17,121,0,1,2017-11-07 11:36:05
2017-11-06 08:57:50,10991,15,1,19,112,0,0,
2017-11-07 02:21:50,10518,1,1,20,111,0,0,
2017-11-07 15:44:54,10409,3,3,9,112,0,0,
2017-11-12 11:42:04,10721,3,5,19,303,0,1,2017-11-12 12:10:04
2017-11-08 10:26:58,10392,9,2,9,112,0,0,
2017-11-10 07:39:27,10379,18,1,17,145,0,1,2017-11-10 08:20:27
2017-11-10 02:38:45,10253,18,1,17,255,0,1,2017-11-10 03:42:45
2017-11-11 01:13:14,10236,15,3,26,134,0,0,
2017-11-06 03:29:43,10386,2,4,22,113,0,0,
2017-11-12 17:15:06,10174,2,2,24,233,0,1,2017-11-12 18:02:06
2017-11-08 15:35:46,10407,12,2,24,112,0,0,
2017-11-11 12:18:32,10559,15,3,26,233,0,1,2017-11-11 12:51:32
2017-11-07 03:11:47,11002,18,2,17,111,0,0,
2017-11-09 10:40:39,10366,15,5,22,113,0,0,
2017-11-11 15:57:31,11064,18,4,19,134,0,0,
2017-11-07 08:31:24,11107,21,1,9,233,0,0,
2017-11-11 14:12:27,10073,1,2,20,113,0,0,
2017-11-12 09:31:54,10224,24,4,26,255,1,0,
2017-11-09 05:40:20,10539,18,5,24,145,0,1,2017-11-09 06:27:20
2017-11-07 02:34:27,10714,24,1,22,233,0,0,
2017-11-06 17:53:55,10500,6,2,20,112,0,1,2017-11-06 18:35:55
2017-11-06 05:34:44,10076,18,4,24,134,0,0,
2017-11-07 03:19:44,11168,15,3,13,255,0,0,
2017-11-10 23:03:12,10695,3,5,20,145,0,0,
2017-11-09 09:11:36,11097,6,3,20,111,0,0,
2017-11-06 18:22:36,10188,24,1,22,134,0,1,2017-11-06 18:32:36
2017-11-09 13:33:12,10618,21,3,24,303,0,0,
2017-11-08 10:09:42,11121,3,1,17,255,0,0,
2017-11-08 06:47:23,11091,24,4,9,303,0,0,
2017-11-08 07:35:54,10614,15,4,22,112,0,0,
2017-11-07 07:00:09,10525,24,2,24,121,0,0,
2017-11-06 10:06:12,10950,18,5,24,233,0,0,
2017-11-06 05:26:03,10568,21,2,9,255,1,0,
2017-11-10 12:22:53,10610,2,4,22,112,0,1,2017-11-10 13:27:53
2017-11-07 00:38:15,10247,21,5,20,255,0,0,
2017-11-07 15:23:06,11196,15,2,24,121,0,0,
2017-11-10 06:19:44,10520,24,1,26,303,0,0,
2017-11-10 04:25:52,10504,9,2,22,255,0,0,
2017-11-10 09:02:19,10071,1,2,20,303,0,0,
2017-11-06 02:08:58,10249,21,2,26,233,0,0,
2017-11-07 19:45:58,10616,2,2,20,121,0,0,
2017-11-11 08:38:47,10832,1,3,13,255,0,0,
2017-11-10 18:55:38,10205,3,3,13,145,0,0,
2017-11-06 00:50:25,10056,1,2,26,113,0,0,
2017-11-09 15:13:28,10226,3,2,17,233,0,0,
2017-11-10 04:22:11,10670,9,2,13,233,0,0,
2017-11-12 23:07:40,11168,6,1,9,303,1,0,
2017-11-10 13:30:39,10947,6,3,17,111,0,1,2017-11-10 14:18:39
2017-11-10 22:49:49,10348,24,1,9,303,0,0,
2017-11-09 06:37:47,10242,6,2,19,134,0,0,
2017-11-10 15:33:50,10441,9,2,24,113,0,0,
2017-11-06 02:49:30,10923,6,3,26,112,0,0,
2017-11-07 02:01:35,10434,15,4,20,112,0,1,2017-11-07 02:47:35
2017-11-10 11:46:08,10093,1,3,24,134,0,0,
2017-11-11 07:49:08,10533,3,5,26,145,0,0,
2017-11-11 16:19:55,10533,2,3,9,113,0,0,
2017-11-09 13:28:27,10880,9,3,20,303,0,0,
2017-11-07 16:35:03,10309,21,4,9,121,1,0,
2017-11-11 15:08:02,10532,3,4,24,112,0,0,
2017-11-09 23:27:05,10937,18,1,17,112,0,0,
2017-11-11 23:38:49,11041,9,5,19,111,0,1,2017-11-12 00:42:49
2017-11-10 11:38:23,10193,12,1,20,112,0,0,
2017-11-11 03:59:40,10314,1,1,26,255,0,1,2017-11-11 04:05:40
2017-11-06 13:17:51,10927,12,5,17,121,0,1,2017-11-06 13:27:51
2017-11-08 21:40:11,11120,24,4,13,233,0,0,
2017-11-09 05:48:41,10042,6,2,24,233,0,1,2017-11-09 06:51:41
2017-11-07 02:14:53,10885,9,5,17,145,0,0,
2017-11-10 19:22:51,10794,18,3,24,112,0,0,
2017-11-08 13:13:41,10190,1,5,22,255,0,0,
2017-11-06 21:37:58,11074,2,3,26,233,0,0,
2017-11-12 11:14:03,10615,6,5,24,134,0,0,
2017-11-12 11:13:52,11045,15,4,13,255,0,1,2017-11-12 12:18:52
2017-11-10 11:18:02,10033,2,4,17,113,0,0,
2017-11-08 03:06:13,10931,18,5,20,145,0,0,
2017-11-10 11:50:07,10217,15,5,9,111,0,0,
2017-11-10 11:51:51,10829,24,4,20,145,0,1,2017-11-10 12:06:51
2017-11-07 15:38:41,10032,6,1,19,255,0,0,
2017-11-07 16:27:30,11103,6,1,20,255,0,0,
2017-11-12 15:48:15,10911,18,4,9,255,0,0,
2017-11-10 17:30:54,10104,12,1,13,233,0,0,
2017-11-11 20:10:37,10595,1,4,24,255,0,0,
2017-11-12 13:23:20,10999,6,1,9,233,0,0,
2017-11-10 23:07:01,10969,2,4,22,255,0,0,
2017-11-12 20:24:54,10897,6,5,19,145,0,1,2017-11-12 21:02:54
2017-11-08 08:34:18,10799,15,3,26,113,0,0,
2017-11-10 17:35:31,10354,6,2,26,112,0,1,2017-11-10 17:38:31
2017-11-11 17:28:02,10734,9,3,17,113,0,1,2017-11-11 17:58:02
2017-11-09 20:55:50,10247,21,2,26,134,1,0,
2017-11-10 23:33:53,11140,9,2,13,111,0,0,
2017-11-07 08:14:55,10208,21,1,13,113,0,0,
2017-11-10 03:19:21,10904,21,4,13,113,0,1,2017-11-10 04:13:21
2017-11-06 04:32:23,10013,6,4,22,134,0,0,
2017-11-07 13:40:51,10502,3,5,24,121,0,0,
2017-11-06 02:42:45,11057,12,1,26,113,0,1,2017-11-06 03:23:45
2017-11-06 10:07:42,10822,3,4,9,233,0,0,
2017-11-09 11:06:46,11064,9,4,24,303,0,1,2017-11-09 11:42:46
2017-11-08 08:00:56,11080,24,2,24,255,0,0,
2017-11-06 10:05:34,10707,15,2,20,112,0,0,
2017-11-07 01:20:32,10258,21,5,20,121,0,0,
2017-11-09 10:59:46,10327,1,1,20,121,0,0,
2017-11-06 13:02:48,10763,9,5,22,112,0,0,
2017-11-12 18:37:14,10010,18,3,19,303,0,0,
2017-11-09 17:31:33,11173,3,4,19,112,0,0,
2017-11-07 01:11:03,10200,3,4,24,112,0,1,2017-11-07 01:21:03
2017-11-12 15:33:31,10756,21,4,24,134,0,0,
2017-11-07 10:42:31,11002,15,2,17,303,0,0,
2017-11-06 08:54:47,11083,2,2,26,255,0,0,
2017-11-10 04:55:36,10243,24,4,13,112,0,1,2017-11-10 05:35:36
2017-11-07 15:00:09,10766,9,3,26,111,0,0,
2017-11-06 00:34:07,10624,9,2,17,255,1,0,
2017-11-09 20:14:50,10091,15,4,20,255,0,0,
2017-11-11 02:37:09,10271,3,5,26,255,0,0,
2017-11-12 03:43:02,10838,15,2,24,145,0,0,
2017-11-07 09:48:41,10181,3,1,20,303,0,0,
2017-11-11 17:15:57,11181,1,5,19,255,0,0,
2017-11-06 23:06:51,10038,9,2,19,255,0,0,
2017-11-10 17:18:01,11006,1,3,24,113,0,0,
2017-11-07 15:19:11,10234,2,5,17,134,0,0,
2017-11-06 07:25:45,10834,3,1,22,113,0,0,
2017-11-06 14:09:12,10845,12,3,24,112,0,1,2017-11-06 15:15:12
2017-11-09 14:55:29,11033,15,1,20,111,0,1,2017-11-09 16:17:29
2017-11-12 07:28:41,10478,1,3,13,121,0,0,
2017-11-12 03:34:10,10171,21,2,17,145,0,0,
2017-11-09 06:59:41,11136,18,1,9,255,1,0,
2017-11-09 23:57:53,10987,9,5,20,233,0,0,
2017-11-07 00:29:07,10093,3,5,13,134,0,0,
2017-11-08 23:22:48,10884,6,5,22,145,0,0,
2017-11-06 04:20:58,10658,12,2,26,145,0,1,2017-11-06 05:21:58
2017-11-11 13:31:48,10008,1,2,24,303,1,0,
2017-11-10 00:23:52,10158,21,1,26,112,0,0,
2017-11-11 01:23:00,10017,2,4,22,121,0,0,
2017-11-08 15:58:31,10732,6,1,20,121,0,0,
2017-11-09 03:44:36,10428,1,2,24,112,0,1,2017-11-09 04:57:36
2017-11-07 10:47:16,11157,3,1,17,112,0,0,
2017-11-11 03:57:00,10561,6,1,20,303,0,0,
2017-11-07 09:14:43,10106,12,4,24,134,0,0,
2017-11-12 01:23:28,10089,6,1,20,233,0,0,
2017-11-08 20:15:12,11171,1,2,24,112,0,0,
2017-11-12 17:48:59,10198,1,4,24,111,0,1,2017-11-12 18:19:59
2017-11-12 19:49:39,10697,1,3,19,112,0,0,
2017-11-09 13:32:44,10255,2,1,9,233,1,0,
2017-11-07 03:48:43,10905,1,3,24,112,0,0,
2017-11-12 19:43:50,10822,2,5,24,121,1,0,
2017-11-06 07:05:29,10786,18,4,13,145,0,1,2017-11-06 07:07:29
2017-11-08 21:58:22,10138,24,2,17,303,0,0,
2017-11-09 13:06:37,10497,3,1,9,113,0,0,
2017-11-11 08:12:19,10637,24,5,17,113,0,0,
2017-11-11 18:28:52,11060,24,2,9,121,0,0,
2017-11-08 03:42:42,10400,6,2,13,145,0,0,
2017-11-10 18:19:21,10678,24,5,22,134,0,0,
2017-11-08 14:52:29,10086,18,2,9,121,0,0,
2017-11-06 01:50:23,10678,15,2,24,113,0,0,
2017-11-06 11:59:01,10291,9,4,19,145,0,1,2017-11-06 12:33:01
2017-11-08 05:31:01,10356,12,5,19,113,0,1,2017-11-08 06:58:01
2017-11-09 11:18:29,10281,15,1,22,121,0,0,
2017-11-07 15:26:56,11079,24,4,13,112,0,1,2017-11-07 16:15:56
2017-11-06 12:36:48,10766,12,5,24,121,0,0,
2017-11-07 10:31:54,10304,12,2,9,134,0,0,
2017-11-11 18:53:24,10166,18,5,13,113,0,0,
2017-11-10 06:05:33,11021,21,4,17,145,0,0,
2017-11-08 11:56:57,10549,24,4,9,121,0,0,
2017-11-08 21:30:35,10626,15,4,17,145,0,0,
2017-11-11 19:52:39,11062,12,2,9,255,0,0,
2017-11-06 06:44:11,10752,18,3,20,233,0,1,2017-11-06 06:55:11
2017-11-08 14:11:06,10603,21,5,13,134,0,0,
2017-11-09 02:56:12,10683,6,3,20,134,0,0,
2017-11-09 22:39:50,11112,9,1,20,134,0,0,
2017-11-08 14:08:14,10024,18,5,17,233,0,1,2017-11-08 15:24:14
2017-11-09 13:29:54,11131,18,4,22,112,0,0,
2017-11-07 13:56:08,10429,18,4,9,145,0,0,
2017-11-10 14:08:48,10726,12,2,24,233,0,0,
2017-11-09 18:10:36,10047,24,1,17,113,0,0,
2017-11-12 01:57:24,10800,15,2,24,112,0,0,
2017-11-12 06:58:11,10924,9,1,17,112,0,0,
2017-11-08 08:13:14,10382,6,1,24,134,0,0,
2017-11-10 16:11:25,10754,21,1,17,145,0,0,
2017-11-08 08:09:19,10979,2,4,19,113,0,0,
2017-11-11 05:19:17,11177,9,5,19,303,0,0,
2017-11-11 05:39:29,10817,24,2,22,255,0,0,
2017-11-10 17:20:15,10934,12,3,24,113,0,0,
2017-11-06 11:55:15,10787,3,5,13,233,0,0,
2017-11-10 16:18:48,11101,9,1,19,255,0,1,2017-11-10 16:32:48
2017-11-08 21:01:13,11033,12,4,26,113,0,1,2017-11-08 22:30:13
2017-11-10 12:19:02,10945,15,3,24,121,0,0,
2017-11-06 22:32:35,10669,18,4,26,112,0,0,
2017-11-12 21:44:06,10964,9,2,17,111,0,0,
2017-11-11 00:19:22,10344,2,1,20,113,0,0,
2017-11-07 04:04:24,11090,6,4,9,303,0,0,
2017-11-08 17:08:12,10099,15,2,19,145,0,0,
2017-11-07 21:50:46,10690,6,1,19,112,0,1,2017-11-07 22:32:46
2017-11-10 11:52:27,10660,21,2,19,303,0,0,
2017-11-10 10:16:13,10355,1,4,22,111,0,0,
2017-11-09 10:20:49,10755,1,1,19,233,0,1,2017-11-09 11:29:49
2017-11-10 10:06:43,11165,3,3,13,145,0,1,2017-11-10 10:29:43
2017-11-12 22:10:58,10651,18,1,22,111,0,0,
2017-11-06 05:47:57,10476,21,5,9,121,1,0,
2017-11-07 13:33:23,10877,6,5,13,111,0,0,
2017-11-07 12:39:17,10077,6,5,26,145,0,1,2017-11-07 13:33:17
2017-11-08 18:09:13,10590,1,2,22,145,0,0,
2017-11-09 15:49:11,10508,6,5,24,303,1,0,
2017-11-08 07:45:08,11006,2,2,9,113,0,0,
2017-11-11 07:32:19,10418,6,5,13,233,0,0,
2017-11-09 02:14:55,10509,9,3,26,121,0,0,
2017-11-10 19:25:32,10815,15,2,26,255,0,1,2017-11-10 20:27:32
2017-11-12 18:31:34,10040,15,4,13,134,0,0,
